tic_id,period,duration,depth,bls_power,frac_missing,rms,mad,acf_val,acf_lag,cadence
293223210,14.106303151575789,0.1,0.0041524003063269,0.0012069699812789,0.0,0.0071313924895117144,0.003310913664771875,0.1115497111409291,1,0.001388886793392885
293480995,1.311655827913957,0.1,0.04308366144458,1.3151190344393389,0.0,0.02439067519729831,0.004802800440698696,0.9942185202687838,1,0.0013888755011066678
293525326,14.032516258129066,0.1,0.0048520618256143,0.0024719629157562,0.0,0.0031313158822242272,0.0019453715109085667,0.5340450426789228,1,0.0013888849307477358
299808176,1.1788394197098548,0.1,0.0013516914668836,0.0015785883259022,0.0,0.005918623039948339,0.0023543000751291565,0.27954627149032046,1,0.0013888590865462902
300160320,19.92071035517759,0.1,0.0008367213495939,2.5203694207187085e-05,0.0,0.0004651922713631255,0.00015406704989118225,0.07768751407628066,1,0.0013888704515920836
304032067,3.569534767383692,0.1,0.0008810395903262,0.0002231663434201,0.0,0.0011060999344681612,0.0007004736300537662,0.7129505067799148,1,0.0013888937783121946
306822783,13.516008004002002,0.1,0.0053996125320605,0.0020992187157397,0.0,0.01429908665512788,0.007826589359551273,0.11401264892977267,1,0.0013888618223063531
315393980,18.548274137068532,0.1,0.0037735624368491,0.0010252636894655,0.0,0.00461762754299018,0.0012416604797902409,0.09886655563556386,2,0.001388827421806127
316341281,11.686093046523265,0.1,0.0015183492865885,0.000165987688038,0.0,0.0032868863408809937,0.00039514045860788993,0.03676875694443483,82,0.0013888288185626152
318178607,2.8316658329164586,0.1,0.0172815475944437,0.1073653534696195,0.0,0.0048264480969591765,0.001771387538049618,0.8283747225678856,1,0.001388861182022083
318570583,14.48999499749875,0.1,0.0037348578827548,0.00044637322894,0.0,0.0025832097249332358,0.0016738421631028455,0.22021923203910068,2,0.001388882718970308
319671086,15.09504752376188,0.1,0.0004520655371608,1.4714153991973692e-05,0.0,0.0009019848734942275,0.00031748340532344876,0.03129534882884846,65,0.0013888474452414812
319740048,23.123061530765384,0.1,0.0011292243797658,4.590531719487588e-05,0.0,0.0008522737088053548,0.00018307783465609795,0.06667637246845208,1,0.0013888483763366821
322306553,9.56103051525763,0.1,0.0048065243614039,0.0016633927034474,0.0,0.0025523932467908486,0.0016907002119557202,0.8291607148307462,1,0.0013888653729736689
323006436,0.677088544272136,0.1,0.000364716548145,0.0002000593133782,0.0,0.0009548856890933501,0.0005575309029954845,0.16211467128230256,1,0.0013888585042423074
323246164,16.79214607303652,0.1,0.0161105263271149,0.0186875322146398,0.0,0.01859375615998786,0.011843210695955064,0.3361808769588525,1,0.00138885652540921
323350946,0.5885442721360681,0.1,0.0119885038081676,0.240666212348626,0.0,0.007693981934690425,0.0013586336323927473,0.9976105896508601,1,0.0013888561181829573
323517227,8.218109054527265,0.1,0.0019715652450878,0.0004198035076889,0.0,0.0015032116739523052,0.0010048153460471276,0.8989284732611369,1,0.0013888552446132962
323520762,2.447973986993497,0.1,0.0017166263335416,0.0012730201786117,0.0,0.0025030253766452357,0.0017082188344680338,0.8552518422893814,1,0.0013888560599752964
326031372,24.008504252126063,0.1,0.0021209566133706,0.0003238889008176,0.0,0.0022618198703691747,0.0013183465519971405,0.37964558003950155,2,0.0013888674684494617
327595236,20.68809404702351,0.1,0.0017563291644227,0.0002220978336337,0.0,0.00103863242525299,0.00026729803677949526,0.06994177202850407,1,0.0013888781788864435
327785134,14.32766383191596,0.1,0.0257783780956223,0.0239228919806711,0.0,0.006149122758093235,0.0038710183215641125,0.9682417964472856,1,0.001388863975989807
349833322,0.9869934967483742,0.1,0.0041141318595519,0.0176708285199224,0.0,0.003375787391639906,0.0008864885658359523,0.8265409171078477,1,0.0013888696221329155
355210936,6.447223611805903,0.1,0.0009688502113353,0.0001689607317608,0.0,0.001367094156022538,0.0006853430398365834,0.07563273885630725,1,0.00138885629280594
365954483,14.150575287643823,0.1,0.0066024783827362,0.0019616724357524,0.0,0.016564916296036448,0.009933555203827216,0.017016245886336056,8,0.0013888325438529137
370016967,14.253876938469237,0.1,0.000810532081171,4.730128233173562e-05,0.0,0.0012511580068736796,0.0003454556503266204,0.03258315716609045,82,0.001388846047802872
370114320,4.558279139569785,0.1,0.0030850080114363,0.0020557312770153,0.0,0.006554094082445659,0.0035479524605755985,0.1004513895023051,1,0.0013888994244553032
