kepler_id,source,window_idx,label,mean,std,var,skew,range,median,mad,peak_to_peak
kplr004633570,kepler,2,1,-0.06213338047764043,0.8175261559932497,0.6683490157330992,1.1357937013600274,7.106863544507197,-0.09449765984297417,0.5639692427199368,7.106863544507197
kplr004645174,kepler,0,1,-0.006587647738047868,0.9524072938376783,0.9070796533552097,1.2771529317067638,8.587063503469711,-0.007439800280931747,0.6385189416245497,8.587063503469711
kplr004645174,kepler,1,1,0.019170024207031615,0.7146016384104356,0.5106555016188788,0.9239541657991377,11.218298435766034,-0.010507759159607576,0.4634918875958079,11.218298435766034
kplr004645174,kepler,2,1,0.028420189871059914,0.663632437878213,0.4404080126041803,0.8731794463571243,7.574790471450621,0.02791842579595004,0.43733753815523935,7.574790471450621
kplr005474613,kepler,0,1,0.0022227214081118694,0.25932577863500333,0.06724985946465076,0.32199926978439203,3.7653621316781014,-0.0010833460761129807,0.16123176406368528,3.7653621316781014
kplr005474613,kepler,1,1,0.01813191465160555,0.472137756990241,0.22291406157577587,0.36391663972265115,7.118376351033698,0.0020529769515663944,0.18229877597943425,7.118376351033698
kplr005474613,kepler,2,1,0.3610692898267492,2.2341566377877946,4.9914558821712625,0.9680492455632257,25.188279966235676,0.16490666681520555,0.48266181633279687,25.188279966235676
kplr005601258,kepler,0,1,-0.21676487368941574,0.8132929322221528,0.6614453936025072,1.1830425485239244,3.479724367102351,0.06613332963358892,0.4778420572121476,3.479724367102351
kplr005601258,kepler,1,1,-0.1998054712667923,0.8447667934025362,0.7136309352356034,1.1138748172163935,3.90377853710777,-0.2540168305410693,0.5957472674608434,3.90377853710777
kplr005601258,kepler,2,1,-0.1345687318046693,0.8804572979239752,0.7752050534675876,1.2623428928254297,3.788194159189631,0.0674092249819118,0.5587310133362249,3.788194159189631
kplr005695396,kepler,0,1,0.01388173759465483,0.6354483097495393,0.40379455436354644,1.0018267763307163,2.852653752235011,-0.008732012838329407,0.502891990325397,2.852653752235011
kplr005695396,kepler,1,1,0.09425804294797857,0.7326190552248709,0.5367306800785825,0.9395416884998908,3.7988507389094353,0.04951411025261314,0.45422818843913587,3.7988507389094353
kplr005695396,kepler,2,1,0.0027532821380864686,0.31930029948180594,0.10195268124917095,0.37138853106174086,1.7425434758741254,0.007391141953267826,0.18425528214164055,1.7425434758741254
kplr005880320,kepler,0,1,-0.020730057696360483,0.8670503669119974,0.7517763387622294,1.1200762959170407,8.83476878272413,-0.03749389678522061,0.5622647970013543,8.83476878272413
kplr005880320,kepler,1,1,-0.0010108442337403989,0.7902305998064986,0.6244644008705384,1.0479256841913243,6.011377796453416,0.03131674137616127,0.5194556734686697,6.011377796453416
kplr005880320,kepler,2,1,-0.02419473573271346,0.8112546154645153,0.6581340511124785,1.0591937009763082,7.266666735409992,-0.015741906054111354,0.527595205919252,7.266666735409992
kplr006197215,kepler,0,1,0.012713052808883088,0.6220454331831246,0.3869405209439811,0.7798799406449344,7.930210607657885,0.00676572521079918,0.3888990895202605,7.930210607657885
kplr006197215,kepler,1,1,-0.017643768188416675,0.6555404236626642,0.4297332470558253,0.8396655316902406,11.325043342276096,-0.030705983648526967,0.41934485296958385,11.325043342276096
kplr006197215,kepler,2,1,0.007147859748492191,0.4826400364521086,0.23294140478649272,0.6022796538613348,5.28400209401117,0.004163523206645649,0.2996435607790061,5.28400209401117
kplr006665695,kepler,0,1,0.07981821159257768,0.7749559621046136,0.6005567432014873,0.9428852013888158,10.721463306253503,0.04666944161961283,0.47083631021956485,10.721463306253503
kplr006665695,kepler,1,1,0.029178747010182585,0.561795106241143,0.31561374139649717,0.7180845233748998,6.657365165227642,0.027504747585329788,0.35927886284833666,6.657365165227642
kplr006665695,kepler,2,1,-0.04044084247792684,0.6677451203484566,0.44588354574917477,0.7901829417139206,6.408785960767478,-0.04170109198178829,0.39570731875108756,6.408785960767478
kplr006693640,kepler,0,1,0.021480245901525752,0.7390135846188085,0.5461410782511408,0.991372094247744,5.174062954976551,-0.016795088632064716,0.49528716376881393,5.174062954976551
kplr006693640,kepler,1,1,-0.0036967236587225234,0.6007500459961942,0.3609006177644295,0.753973516428618,9.869465883930967,-0.008565495202199716,0.37587408359260954,9.869465883930967
kplr006693640,kepler,2,1,-0.01232940804303441,0.685373976665139,0.4697374878897865,0.7945336554759662,10.671263415240047,-0.026788166368485772,0.39535638640601106,10.671263415240047
kplr006786037,kepler,0,1,0.04818942033667711,0.8900744875847962,0.7922325934493375,1.1108782475275731,9.781197422240012,0.022091657948958572,0.557157792957476,9.781197422240012
