time,flux
1310.5525963075982,0.0
1310.5539851772785,685371.5
1310.5553740469588,685071.06
1310.5567629166392,684432.75
1310.5581517863195,685090.56
1310.5595406559999,685083.0
1310.5609295256804,685019.8
1310.5623183953608,685019.1
1310.5637072651575,685232.44
1310.5650961348379,685113.25
1310.5664850045182,683908.6
1310.5678738741985,685154.1
1310.5692627439953,685150.44
1310.5706516136756,685159.44
1310.572040483356,685149.5
1310.5734293531527,684102.7
1310.574818222833,685095.94
1310.57620709263,685366.56
1310.5775959623104,685124.25
1310.5789848321072,685096.7
1310.5803737017875,683953.7
1310.5817625715842,685200.1
1310.5831514412646,685163.4
1310.5845403110613,685111.5
1310.5859291807417,685252.75
1310.5873180505384,685114.25
1310.5887069202188,685049.3
1310.5900957900155,685225.0
1310.5914846598123,685145.56
1310.5928735294929,685174.06
1310.5942623992896,685086.06
1310.5956512690864,685210.8
1310.5970401388831,685351.44
1310.59842900868,685005.75
1310.5998178783602,685036.25
1310.601206748157,685338.1
1310.6025956179537,685220.4
1310.6039844877505,685283.3
1310.6053733575473,685281.94
1310.606762227344,685202.6
1310.608151097141,685293.25
1310.6095399669377,685202.7
1310.6109288367345,685192.5
1310.6123177065313,685321.0
1310.613706576328,684293.9
1310.6150954461248,685260.2
1310.616484316038,685199.25
1310.6178731858347,685175.44
1310.6192620556315,685379.5
1310.6206509254282,685402.5
1310.6220397953414,684645.94
1310.6234286651384,685297.06
1310.6248175349351,685261.75
1310.6262064048483,685161.94
1310.627595274645,685315.9
1310.6289841444418,685183.3
1310.630373014355,685305.5
1310.6317618841517,685363.0
1310.633150754065,685297.9
1310.6345396238617,685281.6
1310.6359284937748,685321.44
1310.6373173635716,685324.5
1310.638706233485,685409.4
1310.6400951033982,685292.5
1310.641483973195,685322.25
1310.642872843108,685449.06
1310.6442617130213,685270.25
1310.6456505829344,685366.56
1310.6470394528476,685293.2
1310.6484283226443,685364.2
1310.6498171925575,685306.56
1310.6512060624707,685328.9
1310.6525949323839,685172.7
1310.653983802297,685281.7
1310.6553726722104,685293.0
1310.6567615421236,685245.5
1310.6581504120368,685175.1
1310.65953928195,685276.6
1310.6609281518631,685219.2
1310.6623170218927,685321.56
1310.6637058918059,685536.3
1310.665094761719,685446.25
1310.6664836316322,685422.56
1310.6678725016618,685307.7
1310.669261371575,685239.8
1310.6706502414884,685529.3
1310.672039111518,685398.9
1310.6734279814311,685442.8
1310.6748168514607,685462.4
1310.676205721374,685426.06
1310.6775945914035,685350.5
1310.6789834613166,685432.2
1310.6803723313462,685449.6
1310.6817612013758,685301.56
1310.683150071289,685264.44
1310.6845389413186,685255.7
1310.6859278113484,685333.25
1310.6873166812616,685371.9
1310.6887055512912,685401.25
1310.6900944213207,685394.2
1310.6914832913503,685347.8
1310.69287216138,685329.3
1310.6942610314095,685061.9
1310.695649901439,685450.8
1310.6970387714687,685184.4
1310.6984276414983,685334.0
1310.6998165115278,685530.56
1310.7012053815577,685374.3
1310.7025942515872,685285.1
1310.7039831216168,685335.0
1310.7053719917628,685276.0
1310.7067608617924,685458.9
1310.708149731822,685240.6
1310.709538601968,685362.1
1310.7109274719976,685317.44
1310.7123163420272,685465.25
1310.7137052121732,685303.25
1310.7150940822028,685446.44
1310.7164829523488,685326.06
1310.717871822495,685348.2
1310.7192606925246,685518.5
1310.7206495626706,685388.6
1310.7220384327002,685493.06
1310.7234273028462,685360.75
1310.7248161729922,685248.2
1310.7262050431382,685506.9
1310.7275939132842,685299.25
1310.7289827833138,685205.9
1310.7303716534598,685326.7
1310.7317605236058,685518.0
1310.733149393752,685318.9
1310.734538263898,685458.4
1310.735927134044,685445.3
1310.73731600419,685351.5
1310.7387048744524,685381.06
1310.7400937445984,685343.5
1310.7414826147444,685569.94
1310.7428714848904,685482.8
1310.7442603551528,685402.75
1310.7456492252988,685464.25
1310.7470380954449,685385.9
1310.7484269657075,685427.7
1310.7498158358535,685356.1
1310.751204706116,685427.1
1310.752593576262,685342.1
1310.7539824465243,685493.2
1310.7553713166703,685357.9
1310.7567601869328,685397.0
