time,flux
1310.5557247449603,0.0
1310.5571136566666,183006.34
1310.558502568373,182936.86
1310.5598914796135,182463.64
1310.5612803913198,182869.4
1310.562669303026,182598.86
1310.5640582142669,182517.36
1310.5654471259732,182593.69
1310.5668360372138,182307.8
1310.56822494892,182612.56
1310.5696138601606,182219.16
1310.571002771867,181997.11
1310.5723916831075,182276.03
1310.5737805943481,181837.58
1310.5751695060544,181677.17
1310.576558417295,181779.25
1310.5779473285356,181449.22
1310.5793362402421,181103.2
1310.5807251514827,180966.33
1310.5821140627233,181329.55
1310.583502973964,180594.14
1310.5848918856702,181544.92
1310.5862807969108,180686.64
1310.5876697081515,180788.22
1310.589058619392,180550.52
1310.5904475306327,180732.0
1310.5918364418733,180441.98
1310.593225353114,180683.56
1310.5946142643545,180750.64
1310.5960031755953,180594.28
1310.597392086836,180757.78
1310.5987809980766,180979.05
1310.6001699093172,180815.61
1310.6015588205578,181082.45
1310.6029477317984,181209.47
1310.604336643039,181143.53
1310.605725553814,181017.88
1310.6071144650546,181468.67
1310.6085033762952,181531.8
1310.6098922875358,181629.08
1310.611281198311,181654.44
1310.6126701095516,182070.47
1310.6140590207922,181997.55
1310.6154479315671,182510.34
1310.6168368428077,182432.33
1310.6182257535827,182623.36
1310.6196146648233,182760.38
1310.621003576064,182924.73
1310.6223924868389,183097.33
1310.6237813980795,183297.62
1310.6251703088544,182939.7
1310.6265592196296,183183.1
1310.6279481308702,183283.75
1310.6293370416452,183286.72
1310.6307259528858,183060.42
1310.6321148636607,183296.42
1310.6335037744357,183257.23
1310.6348926856763,183224.64
1310.6362815964512,183101.5
1310.6376705072262,183405.88
1310.6390594180011,183190.03
1310.640448328776,183222.19
1310.641837240017,183173.61
1310.6432261507919,183009.66
1310.6446150615668,182657.19
1310.6460039723418,183126.45
1310.6473928831167,183294.83
1310.6487817938917,183169.22
1310.6501707046666,183386.1
1310.6515596154416,183560.25
1310.6529485262165,183400.48
1310.6543374369915,183801.0
1310.6557263477664,183570.31
1310.6571152585414,184105.8
1310.6585041693165,183788.78
1310.6598930800915,184212.73
1310.6612819908664,184098.73
1310.6626709011757,183892.48
1310.6640598119507,184049.9
1310.6654487227256,184264.5
1310.6668376335006,183956.28
1310.6682265438099,184212.11
1310.6696154545848,184323.55
1310.6710043653597,184092.6
1310.672393275669,184464.52
1310.6737821864442,184210.3
1310.6751710972192,184401.81
1310.6765600075285,184004.12
1310.6779489183034,184311.27
1310.6793378286127,184645.5
1310.6807267393876,184540.7
1310.682115649697,184363.97
1310.6835045604719,184310.73
1310.6848934707812,184754.97
1310.686282381556,184210.6
1310.6876712918654,184475.45
1310.6890602026406,184104.53
1310.6904491129499,184233.23
1310.6918380232592,184459.4
1310.693226934034,183359.06
1310.6946158443434,183748.58
1310.6960047546527,183680.62
1310.697393664962,183728.9
1310.698782575737,183284.44
1310.7001714860462,183413.4
1310.7015603963555,182984.95
1310.7029493066648,183198.34
1310.7043382169743,182432.48
1310.7057271277492,183263.44
1310.7071160380585,182864.42
1310.7085049483678,182947.48
1310.709893858677,182817.77
1310.7112827689864,182862.34
1310.7126716792957,182987.11
1310.714060589605,182920.92
1310.7154494999143,182982.67
1310.7168384102235,183141.47
1310.7182273205328,182983.56
1310.7196162308421,183196.34
1310.7210051411516,182939.34
1310.7223940509953,182853.56
1310.7237829613046,183120.3
1310.7251718716138,182691.7
1310.7265607819231,182680.92
1310.7279496922324,182451.47
1310.729338602076,182487.2
1310.7307275123853,182332.11
1310.7321164226946,182309.97
1310.733505333004,182002.25
1310.7348942428475,182356.0
1310.736283153157,182111.45
1310.7376720634663,181965.72
1310.73906097331,182366.81
1310.7404498836192,181686.17
1310.7418387934629,182196.31
1310.7432277037722,181926.3
1310.7446166140815,182116.05
1310.746005523925,182129.88
1310.7473944342344,182111.69
1310.748783344078,182381.06
1310.7501722543873,182198.69
1310.7515611642311,182162.16
1310.7529500740748,182044.58
1310.754338984384,182259.39
1310.7557278942277,182433.36
1310.757116804537,182106.44
1310.7585057143806,182068.62
1310.7598946242242,182288.1
1310.7612835345335,182180.14
1310.7626724443771,182158.78
1310.7640613542208,182314.7
1310.7654502640644,182438.95
1310.766839174374,181091.22
1310.7682280842175,182172.44
1310.7696169940612,182592.3
1310.7710059039048,182673.73
1310.7723948137484,182535.25
1310.773783723592,182570.66
1310.7751726339013,182769.38
1310.776561543745,182266.89
1310.7779504535886,182799.56
1310.7793393634322,182749.16
1310.7807282732758,182937.77
