time,flux
1310.5550964476995,0.0
1310.5564853021294,17297.705
1310.557874157025,16960.854
1310.5592630119206,17105.41
1310.5606518668162,17498.53
1310.5620407212461,17066.592
1310.563429576142,17013.684
1310.5648184310376,17289.957
1310.5662072854675,16919.54
1310.567596140363,17313.305
1310.5689849952587,17385.893
1310.5703738496886,16968.482
1310.5717627045842,17418.17
1310.5731515590141,17059.166
1310.5745404139097,17213.086
1310.5759292683397,17157.928
1310.5773181232353,17452.578
1310.5787069776654,17091.107
1310.580095832561,16541.656
1310.581484686991,17741.623
1310.5828735418866,16813.082
1310.5842623963165,17618.13
1310.585651251212,17024.855
1310.587040105642,17314.441
1310.5884289605376,16986.81
1310.5898178149675,17466.896
1310.5912066693975,16931.434
1310.592595524293,17311.86
1310.593984378723,17566.748
1310.5953732331532,17323.688
1310.5967620880488,17173.924
1310.5981509424787,17269.8
1310.5995397969086,17150.76
1310.6009286518042,17286.086
1310.6023175062342,17431.805
1310.603706360664,17394.912
1310.605095215094,17154.172
1310.6064840699896,17538.775
1310.6078729244196,17004.53
1310.6092617788495,17343.045
1310.6106506332796,17118.504
1310.6120394877096,17628.87
1310.6134283426052,16965.234
1310.614817197035,17455.908
1310.616206051465,17404.41
1310.617594905895,17325.643
1310.618983760325,17282.635
1310.6203726147548,16958.873
1310.6217614691848,17566.38
1310.6231503236147,17530.002
1310.6245391780446,17050.75
1310.6259280324748,16978.012
1310.6273168869047,17595.043
1310.6287057413347,17253.316
1310.6300945957646,16982.982
1310.6314834501945,17624.848
1310.6328723046245,17332.791
1310.6342611590544,17264.4
1310.6356500134843,17040.139
1310.6370388679143,17470.695
1310.6384277223442,17428.152
1310.6398165767741,17555.994
1310.6412054312043,17186.852
1310.6425942856342,17426.281
1310.6439831400642,17196.375
1310.645371994494,17315.158
1310.6467608484584,17190.266
1310.6481497028883,17292.9
1310.6495385573182,17095.352
1310.6509274117482,17546.506
1310.652316266178,16973.164
1310.6537051201424,17975.826
1310.6550939745723,16716.92
1310.6564828290022,18109.064
1310.6578716834324,16873.854
1310.6592605373967,17559.889
1310.6606493918266,17502.217
1310.6620382462565,17047.654
1310.6634271006865,17208.602
1310.6648159546507,17441.45
1310.6662048090807,17001.535
1310.6675936635106,17502.672
1310.668982517475,17413.305
1310.6703713719048,17044.814
1310.6717602263348,17734.098
1310.6731490802993,17173.012
1310.6745379347292,17371.951
1310.6759267891591,16993.844
1310.6773156431234,17353.127
1310.6787044975533,17380.76
1310.6800933515176,17303.273
1310.6814822059475,17209.65
1310.6828710599118,17248.348
1310.6842599143417,17907.463
1310.6856487687717,16880.295
1310.687037622736,17548.115
1310.688426477166,16997.121
1310.6898153311304,17250.225
1310.6912041855603,17903.639
1310.6925930395246,17046.076
1310.6939818939545,17296.438
1310.6953707479188,17166.473
1310.6967596023487,17645.438
1310.698148456313,17252.18
1310.6995373102773,17357.129
1310.7009261647072,17035.207
1310.7023150186715,17523.502
1310.7037038731016,17172.742
1310.705092727066,17546.748
1310.7064815814958,17122.475
1310.70787043546,17496.742
1310.7092592894244,17426.219
1310.7106481438543,16750.402
1310.7120369978186,17603.434
1310.7134258517829,17483.854
1310.7148147062128,16972.023
1310.716203560177,17616.604
1310.7175924141413,17016.555
1310.7189812685713,17458.676
1310.7203701225358,17351.0
1310.7217589765,17203.695
1310.72314783093,17435.873
1310.7245366848942,17009.777
1310.7259255388585,17339.902
1310.7273143928228,17141.555
1310.7287032472527,17289.727
1310.730092101217,17460.24
1310.7314809551813,17451.082
1310.7328698091455,16921.996
1310.7342586635755,17550.75
1310.73564751754,17640.154
1310.7370363715042,17056.633
1310.7384252254685,17866.912
1310.7398140794328,16927.436
1310.7412029338627,17595.404
1310.742591787827,17073.61
1310.7439806417913,17297.658
1310.7453694957555,17298.473
1310.7467583497198,17034.791
1310.748147203684,17821.492
1310.749536058114,17223.588
1310.7509249120785,17105.959
1310.7523137660428,17060.186
1310.753702620007,17605.69
1310.7550914739713,17722.799
1310.7564803279356,16764.797
1310.7578691818999,17227.13
1310.7592580358641,17518.09
1310.7606468898284,17158.967
1310.7620357442584,17128.338
1310.7634245982226,17380.4
1310.764813452187,17635.16
1310.7662023061514,17164.14
1310.7675911601157,16982.414
1310.76898001408,17617.266
1310.7703688680442,17674.11
1310.7717577220085,16895.844
1310.7731465759728,17366.75
1310.774535429937,17437.094
1310.7759242839013,17110.404
1310.7773131378656,17558.125
1310.7787019918298,17350.053
1310.7800908457941,17176.791
1310.7814796997584,16973.422
1310.782868553723,17152.873
1310.7842574076872,17574.428
1310.7856462616514,17048.883
1310.7870351156157,17207.375
1310.78842396958,17215.965
1310.7898128235443,17394.473
1310.7912016775085,17370.389
1310.7925905314728,17032.209
1310.793979385437,17424.857
1310.7953682394013,17425.098
1310.7967570929,17306.596
1310.7981459468645,17072.562
1310.7995348008287,17854.746
1310.800923654793,16775.877
1310.8023125087573,17342.273
1310.8037013627215,17986.188
1310.8050902166858,16951.727
1310.80647907065,17166.5
1310.8078679246144,17359.457
1310.8092567785786,17094.104
1310.8106456320772,17582.348
1310.8120344860415,17449.045
1310.813423340006,17114.904
1310.8148121939703,17449.328
