time,flux
1310.5562730355628,0.0
1310.55766192678,22376.719
1310.559050817997,22359.121
1310.5604397092143,22389.23
1310.5618286004315,22390.625
1310.5632174916486,22438.93
1310.564606382866,22447.94
1310.5659952736175,22419.213
1310.5673841648347,22450.895
1310.568773056052,22462.805
1310.5701619468034,22421.496
1310.5715508380206,22407.479
1310.5729397292378,22465.213
1310.5743286199893,22402.406
1310.5757175112064,22441.37
1310.577106401958,22454.996
1310.5784952931751,22474.717
1310.5798841839269,22457.83
1310.581273075144,22479.799
1310.5826619658956,22416.059
1310.5840508571127,22485.062
1310.5854397478643,22368.389
1310.5868286386158,22439.492
1310.5882175293673,22429.809
1310.5896064205845,22432.072
1310.590995311336,22426.088
1310.5923842020875,22473.893
1310.593773092839,22513.541
1310.5951619835905,22499.23
1310.5965508743423,22465.29
1310.5979397650938,22515.686
1310.5993286558453,22559.453
1310.6007175465968,22543.041
1310.6021064373483,22554.564
1310.6034953280998,22548.281
1310.6048842188513,22499.111
1310.6062731096029,22543.969
1310.6076620003544,22539.312
1310.6090508911059,22555.85
1310.6104397813917,22539.701
1310.6118286721435,22573.766
1310.613217562895,22533.664
1310.6146064536465,22540.861
1310.6159953439324,22562.332
1310.6173842346839,22572.19
1310.6187731254354,22469.17
1310.6201620157212,22534.61
1310.6215509064727,22560.215
1310.6229397967586,22521.803
1310.6243286875101,22548.95
1310.625717577796,22540.236
1310.627106468082,22520.451
1310.6284953588336,22471.957
1310.6298842491194,22521.955
1310.631273139871,22552.182
1310.6326620301568,22487.123
1310.6340509204426,22500.473
1310.6354398107285,22459.291
1310.63682870148,22482.77
1310.6382175917659,22473.059
1310.6396064820517,22447.115
1310.6409953723376,22466.764
1310.6423842626236,22483.629
1310.6437731529095,22566.336
1310.6451620431953,22526.83
1310.6465509334812,22489.324
1310.647939823767,22546.49
1310.649328714053,22489.74
1310.6507176043388,22624.863
1310.6521064946246,22531.451
1310.6534953849105,22609.193
1310.6548842751963,22522.504
1310.6562731654822,22536.16
1310.6576620553024,22529.645
1310.6590509455884,22529.816
1310.6604398358743,22580.547
1310.6618287261601,22631.992
1310.6632176159803,22565.459
1310.6646065062662,22583.652
1310.6659953960864,22663.625
1310.6673842863722,22563.924
1310.668773176658,22591.56
1310.6701620664783,22649.156
1310.6715509567641,22600.613
1310.6729398465843,22571.768
1310.6743287368704,22592.576
1310.6757176266906,22592.47
1310.6771065165108,22540.348
1310.6784954067966,22603.496
1310.6798842966168,21240.402
1310.681273186437,22583.098
1310.6826620767229,22615.191
1310.684050966543,22564.19
1310.6854398563632,22569.299
1310.6868287461834,22523.463
1310.6882176364693,22557.29
1310.6896065262897,22599.508
1310.69099541611,22540.408
1310.69238430593,22482.678
1310.6937731957503,22535.75
1310.6951620855705,22535.975
1310.6965509753907,22566.959
1310.6979398652109,22541.441
1310.699328755031,22612.43
1310.7007176448512,22529.94
1310.7021065346714,22543.281
1310.7034954244916,22560.086
1310.704884314312,22537.08
1310.7062732041322,22555.01
1310.7076620934868,22553.629
1310.709050983307,22540.4
1310.7104398731271,22548.098
1310.7118287629473,22598.658
1310.7132176523019,22522.37
1310.714606542122,22517.691
1310.7159954319422,22638.246
1310.7173843212968,22596.36
1310.718773211117,22536.037
1310.7201621009372,22565.66
1310.721550990292,22559.863
1310.722939880112,22574.107
1310.7243287694666,22594.97
1310.7257176592868,22567.502
1310.7271065486414,22552.586
1310.7284954384616,22557.842
1310.729884327816,22609.066
1310.7312732171706,22572.176
1310.7326621069908,22560.615
1310.7340509963453,22524.914
1310.7354398856999,22503.113
1310.7368287755203,22487.861
1310.7382176648748,22517.775
1310.7396065542293,22480.838
1310.7409954435839,22492.402
1310.7423843329384,22502.953
1310.7437732227586,22493.238
1310.7451621121131,22501.824
1310.7465510014677,22472.967
1310.7479398908222,22509.848
1310.7493287801767,22480.97
1310.7507176695312,22475.408
1310.752106558886,22520.316
1310.7534954482405,22525.059
1310.754884337595,22554.86
1310.7562732269496,22433.506
1310.7576621163041,22494.357
1310.7590510056586,22470.316
1310.7604398950132,22473.334
1310.7618287843677,22637.807
1310.7632176732566,22446.45
1310.764606562611,22476.342
1310.7659954519656,22524.072
1310.7673843413204,21411.432
1310.768773230675,22410.887
1310.7701621195638,22382.674
1310.7715510089183,22389.748
1310.7729398982729,22383.203
1310.7743287871617,22361.35
1310.7757176765163,22364.938
1310.7771065654051,22377.082
1310.7784954547596,22358.896
1310.7798843441142,22310.434
1310.781273233003,22358.61
1310.7826621223576,22343.076
1310.7840510112467,22347.912
1310.7854399006012,22360.96
1310.78682878949,22396.307
1310.788217678379,22417.291
1310.7896065677335,22414.902
1310.7909954566223,22446.033
1310.7923843459769,22489.096
1310.7937732348657,22461.223
1310.7951621237546,22500.098
1310.7965510131091,22494.67
1310.797939901998,22482.283
1310.799328790887,22508.92
1310.800717679776,22495.01
1310.8021065691305,22537.588
1310.8034954580194,22510.32
1310.8048843469082,22461.828
1310.806273235797,22553.543
1310.807662124686,22515.887
1310.8090510135748,22493.014
1310.8104399024637,22520.26
1310.8118287913526,22515.477
1310.8132176802415,22529.248
1310.8146065691305,22515.363
1310.8159954580194,22483.393
1310.8173843469083,22526.379
1310.8187732357972,22538.977
1310.820162124686,22530.188
1310.821551013575,22557.576
1310.8229399024638,22580.41
1310.8243287913526,22571.678
1310.8257176802415,22559.596
1310.8271065691304,22570.68
1310.8284954575536,22630.346
1310.8298843464427,22593.582
1310.8312732353315,22581.254
1310.8326621242204,22647.08
1310.8340510126436,22629.203
1310.8354399015325,22667.809
1310.8368287904214,22674.34
1310.8382176788446,22599.701
1310.8396065677334,22674.342
1310.8409954566223,22625.4
1310.8423843450455,22704.186
1310.8437732339344,22656.537
1310.8451621223576,22619.676
1310.8465510112467,22662.076
1310.8479399001355,22661.242
1310.8493287885588,22640.771
1310.8507176774476,22609.936
1310.8521065658708,22616.607
1310.853495454294,22581.164
1310.854884343183,22572.098
1310.856273231606,22577.85
1310.857662120495,22536.98
1310.8590510089182,22578.1
1310.8604398973414,22582.963
1310.8618287862305,22549.602
1310.8632176746537,22520.3
1310.864606563077,22532.504
1310.8659954519658,22507.396
1310.867384340389,22590.178
1310.8687732288122,22505.287
1310.8701621172354,22505.098
1310.8715510061243,22483.727
1310.8729398945475,22515.848
1310.8743287829707,22473.336
1310.8757176713939,22429.35
1310.8771065598173,22449.092
1310.8784954482405,22472.754
1310.8798843366637,22516.037
1310.8812732255526,22463.904
1310.8826621139758,22459.781
1310.884051002399,22458.463
1310.8854398908222,22418.318
1310.8868287792454,22435.371
1310.8882176676686,22393.934
1310.8896065560918,22385.115
1310.890995444515,22374.559
1310.8923843329385,22334.82
1310.893773220896,22329.686
1310.8951621093192,22496.53
1310.8965509977425,22351.494
1310.8979398861657,22392.25
1310.8993287745889,22361.88
1310.900717663012,22351.305
1310.9021065514353,22414.047
1310.9034954393928,22429.805
1310.904884327816,22460.5
1310.9062732162392,22432.777
1310.9076621046624,22454.287
1310.9090509926202,22445.758
1310.9104398810434,22497.79
1310.9118287694666,22489.021
1310.9132176574242,22486.682
1310.9146065458474,22449.777
1310.9159954342706,22442.998
1310.9173843222281,22437.977
1310.9187732106514,22453.455
1310.9201620990746,22457.955
1310.921550987032,22528.783
1310.9229398754553,22474.1
1310.924328763413,22490.945
1310.9257176518363,22476.475
1310.9271065397938,22517.354
1310.928495428217,22491.52
1310.9298843161746,22478.186
1310.9312732045978,22494.809
1310.9326620925553,22505.701
1310.9340509809786,22473.074
1310.935439868936,22482.912
1310.9368287573593,22505.852
1310.9382176453169,22470.918
1310.9396065332746,22582.143
1310.9409954216978,22472.469
1310.9423843096554,22501.482
1310.943773197613,22548.762
1310.9451620860361,22478.59
1310.9465509739937,22532.893
1310.9479398619512,22540.0
1310.9493287499088,22551.227
1310.950717638332,22503.645
1310.9521065262895,22564.045
1310.953495414247,22541.914
1310.9548843022048,22615.928
1310.9562731901624,22614.555
1310.9576620785856,22558.92
1310.9590509665431,23216.87
1310.9604398545007,22684.33
1310.9618287424582,22655.65
1310.9632176304158,22633.467
1310.9646065183733,22663.738
1310.9659954063309,22648.326
1310.9673842942884,22606.598
1310.968773182246,22631.059
1310.9701620706692,22621.098
1310.971550958627,22642.521
1310.9729398465845,22669.342
1310.974328734542,22630.541
1310.9757176224996,21891.771
1310.9771065099915,22571.473
1310.978495397949,22599.943
1310.9798842859066,22576.904
1310.981273173864,22565.29
1310.9826620618217,22510.684
1310.9840509497792,22507.342
1310.9854398377367,22542.498
1310.9868287256945,22535.625
1310.988217613652,22541.014
1310.9896065016096,22504.438
1310.9909953891015,22486.855
1310.992384277059,22528.113
1310.9937731650166,22529.73
1310.9951620529741,22530.863
1310.9965509409317,22580.648
1310.9979398284236,22695.281
1310.9993287163811,22562.348
1311.0007176043387,22588.752
1311.0021064918308,22606.875
1311.0034953797883,22579.953
1311.0048842677459,22561.545
1311.0062731557034,22569.012
1311.0076620431953,22590.898
1311.0090509311528,22576.117
1311.0104398186447,22579.453
1311.0118287066023,22610.746
1311.0132175945598,22542.328
1311.0146064820517,22534.557
1311.0159953700093,22520.959
1311.0173842575014,22515.662
1311.018773145459,22502.021
1311.0201620334165,22510.81
1311.0215509209083,22481.607
1311.0229398088659,22462.02
1311.0243286963578,22430.232
1311.0257175843153,22409.998
1311.0271064718072,22396.967
1311.0284953597647,22372.98
1311.0298842472566,22438.85
1311.0312731347485,22369.92
1311.032662022706,22344.29
1311.0340509101982,22387.574
1311.0354397981557,22397.629
1311.0368286856476,22354.1
1311.0382175731395,22361.791
1311.039606461097,22389.602
1311.040995348589,22389.467
1311.0423842365465,22355.63
1311.0437731240384,22397.115
1311.0451620115302,22389.234
1311.0465508994878,22397.8
1311.0479397869797,22408.025
1311.0493286744718,22420.387
1311.0507175619637,22452.334
1311.0521064499212,22437.633
1311.053495337413,22476.934
1311.054884224905,22453.305
1311.0562731123969,22423.855
1311.0576620003544,22453.902
1311.0590508878463,22455.195
1311.0604397753382,22443.207
1311.06182866283,22454.229
1311.063217550322,22460.402
1311.064606437814,22450.033
1311.0659953257716,22451.72
1311.0673842132635,22455.488
1311.0687731007554,22468.643
1311.0701619882473,22466.42
1311.0715508757391,22425.832
1311.072939763231,22461.252
1311.074328650723,22462.857
1311.0757175382148,22438.81
1311.0771064257067,22423.83
1311.0784953131986,22447.865
1311.0798842006907,22437.336
1311.0812730881826,22458.957
1311.0826619756745,22477.502
1311.0840508631663,22464.695
1311.0854397506582,22454.713
1311.08682863815,22483.982
1311.088217525642,22488.215
1311.0896064131339,22498.018
1311.0909953006258,22516.822
1311.0923841881176,22535.428
1311.0937730756095,22533.178
1311.0951619631014,22546.732
1311.0965508505935,22523.309
1311.0979397380854,21519.777
1311.0993286255773,22552.17
1311.1007175130692,22642.074
1311.1021064000954,22564.64
1311.1034952875873,22561.46
1311.1048841750792,22584.889
1311.106273062571,22540.299
1311.107661950063,22593.08
1311.1090508375548,22592.41
1311.110439724581,22647.19
1311.1118286120732,22614.354
1311.113217499565,22573.08
1311.114606387057,22578.785
1311.1159952745488,22616.041
1311.117384161575,22605.46
1311.118773049067,22610.06
1311.1201619365588,22533.94
1311.121550823585,22540.139
1311.122939711077,22544.043
1311.1243285985688,22620.46
