time,flux
1310.5554561086453,0.0
1310.5568449830987,75855.95
1310.5582338570864,75871.46
1310.5596227315398,76023.375
1310.5610116055275,75904.164
1310.5624004795152,75900.72
1310.5637893539688,76013.945
1310.5651782279565,75922.87
1310.5665671019442,75937.7
1310.5679559763976,75841.07
1310.5693448503853,75895.77
1310.570733724373,75901.01
1310.5721225983607,75909.91
1310.573511472814,75877.7
1310.5749003468018,75859.805
1310.5762892207895,75899.97
1310.5776780947772,75901.73
1310.5790669687651,75925.85
1310.5804558427528,75988.0
1310.5818447167405,75896.93
1310.5832335907282,75794.15
1310.5846224651816,75769.11
1310.5860113391693,75959.74
1310.587400213157,75884.125
1310.5887890871447,75900.17
1310.5901779611324,75935.586
1310.5915668346545,75919.01
1310.5929557086422,75912.58
1310.59434458263,75982.11
1310.5957334566178,75981.555
1310.5971223306055,75852.375
1310.5985112045933,75871.5
1310.599900078581,75916.87
1310.6012889525687,75872.875
1310.6026778260907,75860.76
1310.6040667000784,75934.48
1310.6054555740661,75997.914
1310.6068444480538,75878.14
1310.6082333215759,75868.67
1310.6096221955636,75865.836
1310.6110110695515,75914.734
1310.6123999435392,75924.125
1310.6137888170613,75888.14
1310.615177691049,75807.31
1310.616566564571,75967.836
1310.6179554385587,75901.11
1310.6193443125464,75861.75
1310.6207331860685,75848.43
1310.6221220600562,75885.555
1310.6235109335782,75934.35
1310.624899807566,75921.86
1310.6262886810882,75911.06
1310.627677555076,75874.04
1310.629066428598,75925.56
1310.6304553025857,75860.086
1310.6318441761077,75922.86
1310.6332330496298,75889.52
1310.6346219236175,75971.78
1310.6360107971395,75850.516
1310.6373996711272,75915.86
1310.6387885446493,75923.664
1310.6401774181713,75896.28
1310.6415662921593,75870.24
1310.6429551656813,75839.96
1310.6443440392034,75966.516
1310.6457329127254,75889.83
1310.6471217867131,75831.26
1310.6485106602352,75843.18
1310.6498995337572,75866.46
1310.6512884072793,75912.45
1310.6526772808013,75935.62
1310.654066154789,75874.42
1310.655455028311,75873.12
1310.656843901833,75954.56
1310.6582327753554,75912.55
1310.6596216488774,75862.266
1310.6610105223995,75902.47
1310.6623993959215,75869.8
1310.6637882694436,75916.836
1310.6651771429656,75872.984
1310.6665660164876,75834.68
1310.6679548900097,75924.83
1310.6693437635317,75854.42
1310.6707326370538,75892.18
1310.6721215105758,75968.08
1310.673510384098,75914.56
1310.6748992576202,75913.38
1310.6762881311422,75885.51
1310.6776770046642,75835.15
1310.6790658781863,75887.41
1310.6804547512427,75906.54
1310.6818436247647,75921.484
1310.6832324982868,75899.586
1310.6846213718088,75904.6
1310.6860102453309,75866.11
1310.687399118853,75860.67
1310.6887879919095,75848.06
1310.6901768654316,75838.79
1310.6915657389536,75994.086
1310.69295461201,75950.54
1310.694343485532,75882.28
1310.695732359054,75840.266
1310.6971212325761,75969.914
1310.6985101056325,75849.72
1310.6998989791546,75928.57
1310.701287852211,75924.195
1310.702676725733,75869.7
1310.7040655992553,75912.62
1310.7054544723117,75868.33
1310.7068433458337,75903.234
1310.70823221889,75910.83
1310.7096210924121,75976.555
1310.7110099659342,75860.62
1310.7123988389906,75862.65
1310.7137877125126,75904.86
1310.715176585569,75322.52
1310.716565459091,75857.78
1310.7179543321474,75916.5
1310.7193432052038,75944.23
1310.720732078726,75893.11
1310.7221209517825,75899.41
1310.7235098253045,75849.87
1310.724898698361,75836.19
1310.726287571883,75878.95
1310.7276764449393,75881.734
1310.7290653179957,75871.484
1310.7304541915178,75886.1
1310.7318430645742,75912.414
1310.7332319376305,75865.14
1310.7346208111526,75948.125
1310.7360096842092,75942.586
1310.7373985572656,75894.305
1310.738787430322,75889.71
1310.740176303844,75904.766
1310.7415651769004,75878.94
1310.7429540499568,75882.875
1310.7443429230132,75884.67
1310.7457317965352,75887.29
1310.7471206695916,75834.016
1310.748509542648,75885.87
1310.7498984157044,75903.25
1310.751287288761,75901.37
1310.7526761618174,75968.24
1310.7540650353394,75944.81
1310.7554539083958,75858.16
1310.7568427814522,75824.38
1310.7582316545086,76043.06
1310.759620527565,75890.94
1310.7610094006213,75959.92
1310.7623982736777,75885.3
1310.763787146734,75866.7
1310.7651760197905,75913.4
1310.766564892847,75238.44
1310.7679537659035,75897.38
1310.7693426389599,75942.04
1310.7707315120163,75871.91
1310.7721203850726,75960.93
1310.773509258129,75950.79
1310.7748981311854,75908.914
1310.7762870042418,75944.72
1310.7776758772982,75886.04
1310.7790647503546,75935.07
1310.780453623411,75915.57
1310.7818424964673,75914.25
1310.783231369524,75884.414
1310.7846202421147,75892.94
1310.786009115171,75869.71
1310.7873979882274,75893.766
1310.7887868612838,75937.93
1310.7901757343402,75882.125
1310.7915646073966,75914.23
1310.7929534799873,75903.68
1310.7943423530437,75864.766
1310.7957312261,75900.51
1310.7971200991565,75875.71
1310.798508972213,75915.766
1310.7998978448038,75888.01
1310.8012867178602,75939.13
1310.8026755909166,75885.35
1310.804064463973,75904.54
1310.8054533365637,75917.984
1310.80684220962,75886.26
1310.8082310826765,75844.31
1310.8096199552672,75936.56
1310.8110088283236,75882.11
1310.81239770138,75809.1
1310.813786573971,75909.27
1310.8151754470273,75881.94
1310.8165643200837,75923.16
1310.8179531926744,75888.9
1310.8193420657308,75871.91
1310.8207309387872,75904.33
1310.822119811378,75895.305
1310.8235086844343,75913.25
1310.824897557025,75936.16
1310.8262864300814,75845.33
1310.8276753031378,75885.21
1310.8290641757287,75888.23
1310.830453048785,75916.97
1310.8318419213758,75921.055
1310.8332307944322,75869.625
1310.834619667023,75824.0
1310.8360085400793,75959.68
1310.83739741267,75890.65
1310.8387862857264,75866.61
1310.8401751583172,75926.42
1310.8415640313735,75931.64
1310.8429529039643,75921.01
1310.8443417770206,75883.19
1310.8457306496116,75961.33
1310.847119522668,75863.266
1310.8485083952587,75860.914
1310.8498972678494,75889.43
1310.8512861409058,75902.0
1310.8526750134965,75980.625
1310.854063886553,75862.79
1310.8554527591436,75876.87
1310.8568416317344,75913.65
1310.8582305047908,75909.164
1310.8596193773815,75863.78
1310.861008250438,75900.74
1310.8623971230288,75871.83
1310.8637859956195,75851.72
1310.865174868676,75883.69
1310.8665637412666,75514.78
1310.8679526138574,75906.29
1310.869341486448,75859.68
1310.8707303595045,75956.664
1310.8721192320952,75886.09
1310.873508104686,75858.15
1310.8748969777423,75893.56
1310.8762858503333,75919.09
1310.877674722924,75853.3
1310.8790635955147,75952.15
1310.880452468571,75869.01
1310.8818413411618,76006.39
1310.8832302137525,75938.734
1310.8846190863433,75863.44
1310.8860079593996,75968.336
1310.8873968319904,75884.875
1310.888785704581,75897.836
1310.8901745771718,75916.88
1310.8915634497628,75874.25
1310.8929523228192,76003.625
1310.8943411954099,75920.45
1310.8957300680006,75905.67
1310.8971189405913,75880.33
1310.898507813182,75906.72
1310.8998966857728,75859.234
1310.9012855588292,75876.57
1310.9026744314199,75847.54
1310.9040633040106,75912.17
1310.9054521766013,75942.914
1310.906841049192,75906.79
1310.908229921783,75872.266
1310.9096187943737,75862.78
1310.9110076669645,75918.98
1310.9123965395552,75960.62
1310.9137854126116,75876.484
1310.9151742852023,75864.95
1310.916563157793,75877.63
1310.9179520303837,75931.38
1310.9193409029745,75932.15
1310.9207297755652,75477.53
1310.922118648156,75897.47
1310.9235075207469,75931.6
1310.9248963933376,75895.234
1310.9262852659283,75903.11
1310.927674138519,75906.82
1310.9290630111097,75920.875
1310.9304518837005,75771.97
1310.9318407562912,75924.29
1310.933229628882,75872.97
1310.9346185014726,75899.766
1310.9360073740634,75930.34
1310.937396246654,75914.2
1310.938785119245,75899.67
1310.9401739918358,75895.94
1310.9415628644265,75963.266
1310.9429517370172,75873.805
1310.944340609608,75887.055
1310.9457294821987,75891.375
1310.9471183547894,75875.88
1310.94850722738,75871.78
1310.9498960999708,75901.945
1310.9512849725616,75898.15
1310.9526738446866,75873.19
1310.9540627172776,75869.414
1310.9554515898683,75883.36
1310.956840462459,75848.52
1310.9582293350497,75465.87
1310.9596182076405,75894.74
1310.9610070802312,75942.195
1310.962395952822,75897.14
1310.9637848254126,75859.99
1310.9651736980034,75885.4
1310.9665625701284,75898.48
1310.9679514427191,75915.88
1310.9693403153099,75880.74
1310.9707291879008,75936.1
1310.9721180604915,75968.93
1310.9735069330823,75860.195
1310.9748958052073,75508.625
1310.976284677798,75861.63
1310.9776735503888,75854.82
1310.9790624229795,75951.73
1310.9804512955702,75917.62
1310.981840168161,75861.74
1310.983229040286,75859.266
1310.9846179128767,75882.164
1310.9860067854677,75869.125
1310.9873956580584,75908.6
1310.9887845306491,75893.984
1310.9901734027742,75887.79
1310.991562275365,75885.086
1310.9929511479556,76082.48
1310.9943400205464,75908.81
1310.995728893137,75890.375
1310.9971177652621,75863.56
1310.9985066378529,75902.56
1310.9998955104436,75843.83
1311.0012843830345,75893.12
1311.0026732551596,75880.945
1311.0040621277503,75940.43
1311.005451000341,75847.32
1311.0068398729318,75900.59
1311.0082287450568,75882.875
1311.0096176176476,75880.56
1311.0110064902383,75890.83
1311.012395362829,75912.56
1311.013784234954,75833.32
1311.0151731075448,75869.41
1311.0165619801357,76014.6
1311.0179508522608,75863.22
1311.0193397248515,75872.41
1311.0207285974423,75897.31
1311.0221174695673,75900.15
1311.023506342158,75923.51
1311.0248952147488,75882.59
1311.0262840873395,75827.3
1311.0276729594646,75842.09
1311.0290618320553,75853.06
1311.030450704646,75902.26
1311.031839576771,76025.07
1311.033228449362,75871.38
1311.0346173219527,75908.836
1311.0360061940778,75934.516
1311.0373950666685,75927.4
1311.0387839392592,75913.516
1311.0401728113843,75860.21
1311.041561683975,75906.4
1311.0429505565658,75887.73
1311.0443394286908,75851.01
1311.0457283012815,75854.57
1311.0471171734066,75870.195
1311.0485060459976,75899.195
1311.0498949185883,75844.41
1311.0512837907133,75875.25
1311.052672663304,75923.83
1311.0540615358948,75869.164
1311.0554504080199,75844.12
1311.0568392806106,75928.77
1311.0582281527356,75843.695
1311.0596170253264,75921.96
1311.061005897917,75916.77
1311.0623947700421,75914.75
1311.063783642633,75871.63
1311.0651725152238,75924.75
1311.0665613873489,75899.664
1311.0679502599396,75851.37
1311.0693391320647,75877.51
1311.0707280046554,75931.164
1311.0721168772461,75874.77
1311.0735057493712,75926.7
1311.074894621962,75965.56
1311.076283494087,75849.234
1311.0776723666777,75897.91
1311.079061238803,75898.625
1311.0804501113937,75931.32
1311.0818389839844,75884.27
1311.0832278561095,75728.01
1311.0846167287002,75922.97
1311.0860056008253,75916.86
1311.087394473416,75943.65
1311.088783345541,75899.76
1311.0901722181318,75896.38
1311.0915610902568,75952.086
1311.0929499628476,75888.99
1311.0943388354383,75853.87
1311.0957277075636,75878.58
1311.0971165801543,75955.46
1311.0985054522794,75876.51
1311.09989432487,75805.375
1311.1012831969952,75866.27
1311.1026720695859,75796.37
1311.104060941711,75824.91
1311.1054498143017,75898.92
1311.1068386864267,75855.68
1311.1082275590175,75788.03
1311.1096164316082,75944.7
1311.1110053037335,75911.65
1311.1123941763242,75887.695
1311.1137830484492,75842.84
1311.11517192104,75877.04
1311.116560793165,75906.49
1311.1179496657558,75899.41
1311.1193385378808,75901.56
1311.1207274104715,75906.39
1311.1221162825966,75862.28
1311.1235051551873,75862.45
1311.1248940273124,75844.086
1311.1262828999033,75861.96
1311.1276717720284,75882.266
1311.1290606446191,75988.58
1311.1304495167442,75897.02
1311.131838389335,75941.22
1311.13322726146,75838.16
1311.1346161340507,75906.93
1311.1360050061758,75817.65
1311.1373938787665,75814.21
1311.1387827508916,75845.97
1311.1401716234823,75898.78
1311.1415604956076,75966.7
1311.1429493681983,75880.84
1311.1443382403233,75905.12
1311.145727112914,75792.47
1311.1471159850391,75864.22
1311.1485048576299,75909.92
1311.149893729755,75952.125
1311.1512826023456,75891.73
1311.1526714744707,75535.29
1311.1540603470614,75906.08
1311.1554492191865,75823.586
1311.1568380917772,75901.53
1311.1582269639025,75884.81
1311.1596158364932,75905.945
1311.1610047086183,75900.234
1311.1623935807434,75844.87
1311.163782453334,75881.75
1311.1651713254591,75905.19
1311.1665601980499,75860.266
1311.167949070175,75906.4
1311.1693379427657,75739.93
1311.1707268148907,75873.234
1311.1721156874814,75880.09
1311.1735045596067,75879.39
1311.1748934321975,75847.22
1311.1762823043225,75843.3
1311.1776711769132,75840.93
1311.1790600490383,75848.484
1311.180448921629,75911.266
1311.181837793754,75859.87
1311.1832266658791,75944.61
1311.1846155384699,75902.41
1311.186004410595,75943.695
1311.1873932831857,75825.305
1311.188782155311,75914.984
1311.1901710279017,75883.72
1311.1915599000267,75890.61
1311.1929487726175,75868.08
1311.1943376447425,75857.29
1311.1957265173332,75883.695
1311.1971153894583,75908.95
1311.1985042615834,75884.98
1311.199893134174,75902.53
1311.2012820062992,75920.414
1311.2026708788899,75905.18
1311.2040597510152,75917.016
1311.205448623606,75925.266
1311.206837495731,75964.18
1311.2082263683217,75853.69
1311.2096152404467,75895.79
1311.2110041125718,75910.71
1311.2123929851625,75906.984
1311.2137818572876,75804.695
1311.2151707298783,75904.75
1311.2165596020034,75888.51
1311.217948474594,75747.24
1311.2193373467192,75994.625
1311.22072621931,75895.28
1311.2221150914352,75838.02
1311.2235039635602,75874.09
1311.224892836151,75871.32
1311.226281708276,75880.14
1311.2276705808667,75902.06
1311.2290594529918,75927.16
1311.2304483255825,75820.875
1311.2318371977076,75890.55
1311.2332260702983,75819.336
1311.2346149424234,75903.09
1311.2360038145487,75866.055
1311.2373926871394,75955.23
1311.2387815592645,75924.7
1311.2401704318552,75832.266
1311.2415593039802,75867.48
1311.242948176571,75914.63
1311.244337048696,75909.42
1311.2457259212867,75885.805
1311.2471147934118,75940.234
1311.2485036655369,75908.875
1311.2498925381276,75920.08
1311.251281410253,75885.21
1311.2526702828436,75939.37
1311.2540591549687,75903.13
1311.2554480275594,75869.13
1311.2568368996845,75894.9
1311.2582257718095,75900.59
1311.2596146444002,75839.07
1311.2610035165253,75687.28
1311.262392389116,75877.97
1311.263781261241,75906.28
1311.2651701338318,75974.65
1311.266559005957,75909.195
1311.2679478785478,75923.5
1311.269336750673,75895.15
1311.270725622798,75882.07
1311.2721144953887,75968.266
1311.2735033675137,75886.2
1311.2748922401045,75861.43
1311.2762811122295,75924.13
1311.2776699848202,75855.76
1311.2790588569453,75812.95
1311.280447729536,75948.36
1311.281836601661,75962.82
1311.2832254737864,75855.586
1311.284614346377,75870.016
1311.2860032185022,75926.55
1311.287392091093,75890.195
1311.288780963218,75934.44
1311.2901698358087,75911.52
1311.2915587079337,75646.336
1311.2929475805245,76011.81
1311.2943364526495,75963.66
1311.2957253247746,75886.516
1311.2971141973653,75893.3
1311.2985030694906,75866.164
1311.2998919420813,75851.34
1311.3012808142064,75921.87
1311.3026696867971,75889.57
1311.3040585589222,75862.04
1311.305447431513,75936.98
1311.306836303638,75878.945
1311.308225175763,75900.2
1311.3096140483538,75856.586
1311.3110029204788,75846.04
1311.3123917930695,75846.08
1311.3137806651948,75914.15
1311.3151695377856,75892.5
1311.3165584099106,75869.516
1311.3179472825013,75887.21
1311.3193361546264,75891.35
1311.3207250267515,75902.98
1311.3221138993422,75830.91
1311.3235027714672,75858.62
1311.324891644058,75883.91
1311.326280516183,75854.336
1311.3276693887738,75926.11
1311.329058260899,75813.164
1311.3304471334898,75914.516
1311.3318360056148,75881.76
1311.3332248782056,75905.945
1311.3346137503306,75895.96
1311.3360026224557,75880.14
1311.3373914950464,75890.16
1311.3387803671715,75892.9
1311.3401692397622,75922.586
1311.3415581118873,75895.58
1311.342946984478,75872.81
1311.344335856603,75896.85
1311.345724729194,75878.47
1311.347113601319,75956.695
1311.3485024739098,75869.04
1311.3498913460348,75890.31
1311.35128021816,75924.09
1311.3526690907506,75867.24
1311.3540579628757,75886.836
1311.3554468354664,75867.18
1311.3568357075915,75874.31
1311.3582245801822,75789.39
1311.3596134523073,75895.72
1311.3610023248982,75905.21
1311.3623911970233,75886.195
1311.363780069614,75908.305
1311.365168941739,75945.52
1311.3665578143298,75889.305
1311.3679466864548,75880.11
1311.3693355590456,75896.54
1311.3707244311706,75884.914
1311.3721133037614,75883.734
1311.3735021758864,75805.69
1311.3748910484771,75855.4
1311.3762799206024,75898.0
1311.3776687927275,75864.5
1311.3790576653182,75856.84
1311.3804465374433,75870.67
1311.381835410034,75901.49
1311.383224282159,75848.62
1311.3846131547498,75851.95
1311.3860020268748,75859.016
1311.3873908994656,75884.56
1311.3887797715906,75925.16
1311.3901686441814,75887.414
1311.3915575163066,76024.57
1311.3929463888974,75839.34
1311.3943352610224,75896.445
1311.3957241336132,75667.21
1311.3971130057382,75905.375
1311.398501878329,75889.74
1311.399890750454,75908.44
1311.4012796230447,75905.555
1311.4026684951698,75857.266
1311.4040573677605,75876.875
1311.4054462398856,75859.26
1311.4068351124763,75871.12
1311.4082239846016,75947.055
1311.4096128571923,75885.65
1311.4110017293174,75878.12
1311.412390601908,75872.91
1311.4137794740332,75859.02
1311.415168346624,75907.51
1311.416557218749,75926.63
1311.4179460913397,75861.62
1311.4193349634647,75845.94
1311.4207238360555,75869.64
1311.4221127081805,75908.69
1311.4235015807715,75887.875
1311.4248904528965,75807.71
1311.4262793254873,75974.15
1311.4276681976123,75915.445
1311.429057070203,75879.7
1311.430445942328,75916.305
1311.4318348149188,75872.86
1311.433223687044,75933.71
1311.4346125596346,75906.99
1311.4360014317597,75907.56
1311.4373903043504,75830.445
1311.4387791764757,75870.76
1311.4401680490664,75881.664
1311.4415569216571,75870.1
1311.4429457937822,75900.39
